latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
22.319859,114.198555,60.0,28800,Asia/Hong_Kong,GMT+8

time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),rain_sum (mm),wind_speed_10m_max (m/s),wind_gusts_10m_max (m/s),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),dew_point_2m_mean (°C),dew_point_2m_min (°C),dew_point_2m_max (°C),wind_speed_10m_mean (m/s),wind_speed_10m_min (m/s),winddirection_10m_dominant (°),precipitation_sum (mm),snowfall_sum (cm),pressure_msl_mean (hPa),pressure_msl_max (hPa),pressure_msl_min (hPa),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),wind_gusts_10m_mean (m/s),wind_gusts_10m_min (m/s),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),et0_fao_evapotranspiration_sum (mm)
2024-06-03,25.0,26.1,23.8,28.9,32.1,26.8,15.30,5.91,13.00,90,8.76,1.76,87,100,13,23.9,23.2,25.4,4.09,1.04,90,15.30,0.00,1008.2,1010.9,1006.6,1001.3,1004.0,999.7,8.80,2.00,94,99,87,1.76
2024-06-04,24.3,26.3,23.1,26.2,28.0,24.9,4.40,7.72,16.50,88,13.24,2.68,100,100,94,22.3,21.7,23.2,6.27,5.10,88,4.40,0.00,1009.9,1012.1,1008.4,1002.9,1005.1,1001.5,13.18,10.30,89,98,80,2.68
2024-06-05,25.0,26.8,23.2,28.0,30.5,24.9,1.00,6.02,13.20,83,14.55,2.82,100,100,94,23.2,21.7,24.4,4.99,3.10,83,1.00,0.00,1010.2,1011.8,1008.5,1003.3,1004.8,1001.6,10.81,6.20,90,98,82,2.82
2024-06-06,25.4,28.4,24.3,30.9,36.0,29.2,28.80,3.16,7.20,92,12.69,2.49,100,100,100,24.7,24.2,25.6,2.09,0.58,92,28.80,0.00,1009.6,1011.1,1007.7,1002.7,1004.2,1000.8,5.34,2.10,96,99,85,2.49
2024-06-07,25.4,26.4,24.6,30.0,31.3,28.8,4.80,4.69,10.90,101,12.33,2.26,94,100,53,24.3,23.7,25.0,3.21,1.71,101,4.80,0.00,1007.8,1009.7,1005.6,1000.9,1002.8,998.7,7.23,3.80,94,98,88,2.26
2024-06-08,25.7,27.6,24.5,30.5,33.0,29.0,7.60,4.46,10.50,140,16.48,3.06,94,100,70,24.4,23.9,25.0,3.17,1.57,140,7.60,0.00,1007.0,1008.5,1005.4,1000.1,1001.6,998.6,7.65,4.20,93,99,84,3.06
2024-06-09,25.7,27.3,24.6,30.8,32.0,29.1,15.90,3.86,10.30,162,9.87,1.94,97,100,75,24.8,24.0,25.5,2.83,1.12,162,15.90,0.00,1008.3,1010.2,1006.7,1001.5,1003.3,999.8,6.88,3.30,95,99,86,1.94
2024-06-10,26.6,28.6,25.4,31.9,35.3,30.4,9.00,4.55,11.30,172,14.77,2.85,93,100,33,25.2,24.7,25.6,3.00,0.92,172,9.00,0.00,1009.1,1010.6,1007.0,1002.2,1003.7,1000.2,7.08,2.40,92,99,84,2.85
2024-06-11,26.4,27.9,25.0,31.9,33.6,29.7,15.00,4.08,9.10,206,11.51,2.24,96,100,62,25.2,24.6,26.1,2.69,0.71,206,15.00,0.00,1008.3,1010.7,1005.5,1001.4,1003.8,998.7,6.24,2.90,94,99,86,2.24
2024-06-12,27.8,30.1,26.5,33.4,37.2,31.8,3.10,5.88,12.90,222,20.10,3.86,94,100,48,26.1,25.1,26.9,3.95,2.42,222,3.10,0.00,1007.0,1009.2,1004.9,1000.1,1002.4,998.1,8.79,4.70,91,97,82,3.86
2024-06-13,27.3,28.9,25.3,32.8,34.5,30.5,18.50,4.81,12.00,217,13.46,2.69,100,100,100,25.9,24.8,26.9,3.67,1.75,217,18.50,0.00,1005.0,1006.9,1003.1,998.2,1000.0,996.3,8.54,4.20,92,99,83,2.69
2024-06-14,27.2,28.8,25.4,32.4,34.0,30.7,14.80,5.78,11.50,211,12.39,2.49,100,100,100,25.9,25.1,26.9,4.24,2.12,211,14.80,0.00,1004.1,1005.4,1001.9,997.3,998.6,995.1,9.26,5.20,93,98,85,2.49
2024-06-15,26.9,28.2,25.1,31.8,33.3,30.1,11.10,5.78,13.60,211,14.44,2.80,99,100,87,25.5,24.2,26.3,4.09,1.00,211,11.10,0.00,1004.9,1006.6,1003.5,998.0,999.7,996.7,9.57,3.00,92,98,85,2.80
2024-06-16,26.8,28.0,25.9,32.3,33.8,30.7,17.20,5.06,11.60,206,10.33,1.98,99,100,85,25.9,24.9,27.0,3.52,1.00,206,17.20,0.00,1006.7,1008.6,1005.5,999.9,1001.7,998.7,7.98,4.00,95,99,89,1.98
2024-06-17,28.0,30.0,26.4,33.4,36.3,31.6,5.00,5.54,12.10,194,21.95,4.26,83,100,25,26.1,25.4,26.8,4.48,2.11,194,5.00,0.00,1006.7,1008.0,1005.0,999.9,1001.2,998.2,9.44,3.90,90,99,79,4.26
2024-06-18,27.3,28.7,26.4,32.7,35.0,30.7,9.70,5.00,9.90,187,15.63,3.12,99,100,95,25.7,25.0,26.4,3.43,0.89,187,9.70,0.00,1006.2,1007.8,1004.3,999.3,1000.9,997.5,7.85,2.60,91,95,85,3.12
2024-06-19,28.3,30.1,26.5,34.0,37.4,32.2,2.70,4.90,11.30,178,22.46,4.41,97,100,77,26.2,25.4,26.8,3.79,1.58,178,2.70,0.00,1005.8,1007.9,1003.4,999.0,1001.1,996.6,8.39,3.30,89,95,82,4.41
2024-06-20,28.2,30.4,25.9,34.0,37.6,31.4,3.50,4.84,10.60,173,24.49,4.90,91,100,46,25.8,25.1,26.2,3.55,2.06,173,3.50,0.00,1005.7,1007.4,1003.8,998.9,1000.6,997.0,7.96,5.50,87,95,76,4.90
2024-06-21,28.6,30.4,27.0,34.7,37.8,32.9,3.00,4.01,9.60,174,24.48,4.87,68,100,14,26.1,25.7,26.8,3.20,2.21,174,3.00,0.00,1006.1,1007.9,1004.0,999.3,1001.1,997.2,7.28,4.30,87,94,79,4.87
2024-06-22,28.8,31.0,27.3,34.6,37.9,33.0,3.00,4.93,10.90,158,24.86,5.08,99,100,90,26.0,24.9,26.8,3.75,2.77,158,3.00,0.00,1006.7,1008.5,1005.1,999.9,1001.7,998.3,8.29,5.50,85,93,73,5.08
2024-06-23,28.4,30.6,26.2,33.6,36.3,31.4,6.40,5.75,12.70,165,23.92,4.91,89,100,19,25.4,24.9,26.5,4.05,2.52,165,6.40,0.00,1006.9,1008.2,1004.9,1000.1,1001.4,998.1,9.01,5.40,84,98,72,4.91
2024-06-24,27.9,29.7,26.4,33.2,36.0,30.4,10.80,5.56,12.10,158,18.69,3.82,93,100,15,25.6,24.9,26.1,3.72,1.20,158,10.80,0.00,1007.5,1009.1,1005.8,1000.7,1002.3,999.0,8.82,2.90,88,97,80,3.82
2024-06-25,27.4,29.8,25.2,33.0,36.4,30.5,9.10,4.82,12.40,164,20.75,3.98,97,100,71,25.6,24.6,26.5,3.28,0.81,164,9.10,0.00,1009.5,1012.5,1007.8,1002.6,1005.6,1000.9,8.19,1.90,90,98,81,3.98
2024-06-26,27.7,30.8,25.2,33.3,37.1,30.6,1.40,4.44,10.90,88,21.39,4.35,78,100,11,25.3,24.3,26.3,2.89,1.22,88,1.40,0.00,1011.3,1013.0,1010.0,1004.5,1006.1,1003.1,6.65,2.60,87,95,73,4.35
2024-06-27,28.1,30.8,25.3,33.7,37.6,29.9,4.00,4.30,9.30,105,22.67,4.66,85,100,51,25.5,24.2,26.1,3.13,1.89,105,4.00,0.00,1011.2,1013.0,1008.9,1004.4,1006.1,1002.1,7.17,3.70,86,97,74,4.66
2024-06-28,28.3,30.6,26.7,34.5,38.7,32.6,7.10,4.74,10.60,179,24.29,4.82,69,100,13,26.0,24.3,27.4,2.90,1.40,179,7.10,0.00,1009.2,1011.0,1007.0,1002.3,1004.1,1000.2,6.97,3.90,87,95,78,4.82
2024-06-29,27.7,29.0,25.9,32.5,34.0,30.6,8.70,6.78,14.10,209,16.73,3.51,99,100,86,25.3,24.8,26.1,4.27,1.78,209,8.70,0.00,1007.8,1008.9,1005.9,1000.9,1002.1,999.1,9.33,4.30,87,97,80,3.51
2024-06-30,28.1,30.0,26.1,32.5,34.0,30.3,11.70,6.78,14.80,214,13.86,3.19,96,100,51,25.7,24.6,26.7,5.36,2.86,214,11.70,0.00,1007.0,1008.7,1004.7,1000.2,1001.9,997.9,11.63,7.40,87,98,75,3.19
2024-07-01,28.6,30.9,26.9,33.5,36.9,31.1,6.70,7.24,15.00,206,22.72,4.58,74,100,14,26.2,25.4,27.0,5.59,3.52,206,6.70,0.00,1005.6,1007.4,1003.5,998.8,1000.6,996.7,11.83,7.70,87,95,78,4.58
2024-07-02,28.7,30.0,27.7,33.8,36.5,31.8,4.90,6.29,15.20,197,21.22,4.37,95,100,24,26.2,25.5,26.9,4.99,1.84,197,4.90,0.00,1006.9,1010.4,1004.7,1000.1,1003.5,997.9,11.24,3.90,86,92,77,4.37
2024-07-03,28.6,30.8,26.3,34.3,37.6,32.5,1.50,4.46,10.40,146,24.56,5.05,19,74,6,25.6,24.6,26.6,3.27,1.10,146,1.50,0.00,1011.4,1013.9,1009.3,1004.6,1007.0,1002.5,7.71,3.80,84,93,73,5.05
2024-07-04,28.4,31.0,26.6,34.9,39.4,32.8,1.10,2.97,7.50,143,23.99,4.90,22,95,0,25.7,25.0,26.3,2.01,1.08,143,1.10,0.00,1012.1,1014.1,1010.2,1005.2,1007.2,1003.4,5.39,2.00,86,93,73,4.90
2024-07-05,28.4,31.1,25.9,35.1,39.9,31.8,0.50,2.73,8.00,144,25.78,5.26,10,36,0,25.5,24.8,26.3,1.66,0.61,144,0.50,0.00,1009.1,1011.0,1006.8,1002.3,1004.1,1000.0,4.54,2.00,85,95,74,5.26
2024-07-06,29.0,30.8,27.0,35.3,38.9,33.1,3.50,3.00,7.60,133,24.60,5.10,27,64,6,25.7,25.1,26.5,2.36,1.28,133,3.50,0.00,1008.3,1009.6,1006.9,1001.5,1002.8,1000.1,5.76,3.70,82,90,75,5.10
2024-07-07,28.6,30.5,27.0,34.6,38.9,33.0,3.80,4.16,9.40,153,23.84,4.92,54,93,5,25.7,24.9,26.3,2.85,1.61,153,3.80,0.00,1009.3,1010.8,1008.3,1002.5,1004.0,1001.5,6.79,3.80,85,93,75,4.92
2024-07-08,28.5,30.8,27.2,34.4,39.2,32.9,1.40,3.79,9.50,179,24.19,4.93,29,96,7,25.5,24.5,26.1,2.74,1.25,179,1.40,0.00,1008.5,1010.0,1006.8,1001.6,1003.2,1000.0,6.74,3.10,84,91,75,4.93
2024-07-09,29.3,31.4,27.6,34.7,38.7,32.1,0.10,3.70,8.70,187,26.46,5.79,27,97,7,24.4,23.3,25.1,2.71,1.80,187,0.10,0.00,1008.3,1009.7,1006.6,1001.5,1002.9,999.8,6.24,3.50,75,81,68,5.79
2024-07-10,28.9,30.9,27.2,34.5,38.6,32.5,0.70,3.71,8.80,182,25.20,5.39,16,49,3,24.8,24.3,25.6,2.67,1.43,182,0.70,0.00,1008.8,1010.4,1006.9,1002.0,1003.6,1000.1,6.43,3.40,79,85,72,5.39
2024-07-11,28.5,30.9,26.3,34.3,38.3,31.8,1.90,3.85,9.30,188,24.42,5.08,64,100,13,25.2,24.4,26.0,2.76,1.20,188,1.90,0.00,1007.1,1009.0,1004.7,1000.3,1002.2,997.9,6.81,3.60,83,96,73,5.08
2024-07-12,28.1,29.5,26.7,33.6,36.5,31.5,18.00,3.90,9.90,188,22.01,4.46,91,100,62,25.3,24.5,25.9,3.18,1.81,188,18.00,0.00,1005.0,1006.9,1002.9,998.2,1000.0,996.1,7.36,3.60,85,95,78,4.46
2024-07-13,29.0,31.3,26.8,34.5,37.5,32.1,1.60,4.03,9.70,174,25.37,5.38,52,100,5,25.2,24.5,25.8,3.23,1.91,174,1.60,0.00,1005.3,1007.8,1003.8,998.5,1001.0,997.0,7.43,4.80,80,91,68,5.38
2024-07-14,29.4,32.3,27.7,34.4,38.0,32.7,1.30,6.65,14.40,103,24.74,5.53,75,100,12,25.2,24.9,25.9,4.31,2.36,103,1.30,0.00,1007.2,1009.2,1006.0,1000.4,1002.4,999.2,9.44,4.50,79,87,66,5.53
2024-07-15,28.7,31.6,26.2,33.3,37.4,30.4,4.60,6.00,13.10,96,22.23,4.89,85,100,23,25.3,24.2,26.5,5.01,3.81,96,4.60,0.00,1008.5,1010.0,1006.6,1001.7,1003.1,999.8,10.80,8.00,83,93,68,4.89
2024-07-16,28.0,29.5,26.4,32.7,34.8,30.9,11.80,5.83,13.40,99,19.53,4.06,74,100,25,25.1,24.4,25.6,4.34,2.60,99,11.80,0.00,1008.7,1010.4,1006.8,1001.8,1003.5,1000.0,9.76,6.90,85,93,78,4.06
2024-07-17,28.7,30.5,27.4,33.5,36.4,31.9,3.80,5.13,12.80,119,23.30,5.03,55,100,14,25.0,24.5,25.6,4.16,2.95,119,3.80,0.00,1009.0,1010.6,1007.6,1002.2,1003.7,1000.8,9.85,7.00,81,90,73,5.03
2024-07-18,28.8,31.1,27.5,33.8,37.5,32.2,2.20,4.76,11.60,122,22.85,4.99,48,100,7,25.2,24.6,25.8,3.99,2.91,122,2.20,0.00,1009.1,1010.6,1007.7,1002.3,1003.8,1000.9,9.01,5.80,81,87,72,4.99
2024-07-19,28.0,30.3,26.1,33.6,36.6,31.7,10.50,4.18,9.30,113,18.33,3.80,92,100,42,25.7,25.3,26.5,3.15,1.40,113,10.50,0.00,1007.8,1009.7,1005.8,1001.0,1002.8,999.0,7.48,4.00,88,98,76,3.80
2024-07-20,28.5,31.4,26.5,33.8,37.3,32.2,6.70,5.76,12.80,103,21.98,4.47,55,99,21,26.0,25.4,26.7,4.50,1.89,103,6.70,0.00,1007.7,1009.2,1006.1,1000.9,1002.3,999.3,9.91,4.00,87,94,74,4.47
2024-07-21,27.7,30.3,25.8,32.6,36.1,30.6,10.80,5.42,12.00,105,17.89,3.63,84,100,35,25.6,25.1,26.0,4.26,2.94,105,10.80,0.00,1007.5,1009.0,1006.2,1000.7,1002.1,999.4,9.76,7.00,89,99,77,3.63
2024-07-22,28.4,31.1,26.5,34.1,37.6,31.9,2.70,5.01,11.70,125,23.25,4.66,82,100,42,25.9,25.3,26.4,3.66,1.84,125,2.70,0.00,1005.7,1007.6,1004.0,998.9,1000.8,997.2,8.30,3.90,86,94,74,4.66
2024-07-23,28.8,31.4,26.4,35.3,38.7,32.8,1.00,3.77,9.60,201,24.39,4.99,88,100,29,26.0,25.5,26.6,2.32,1.08,201,1.00,0.00,1002.2,1004.9,999.5,995.5,998.1,992.8,5.54,2.40,86,95,73,4.99
2024-07-24,29.2,31.9,27.0,35.1,37.4,32.9,0.20,4.90,9.60,262,13.91,3.29,95,100,40,26.1,24.9,27.6,3.15,2.20,262,0.20,0.00,997.6,1000.5,995.1,990.8,993.7,988.4,7.01,4.80,84,94,67,3.29
2024-07-25,29.9,33.1,27.9,35.1,39.2,32.7,1.90,7.58,16.60,251,23.25,5.15,96,100,29,26.6,25.7,27.7,5.68,4.00,251,1.90,0.00,992.7,995.2,990.2,986.0,988.5,983.6,12.55,9.60,83,94,68,5.15
2024-07-26,28.3,30.1,26.9,33.2,34.9,31.1,25.30,8.24,16.70,230,8.72,1.98,100,100,100,27.0,26.0,27.6,6.14,3.11,230,25.30,0.00,995.0,999.9,991.8,988.3,993.1,985.1,12.89,7.70,93,98,86,1.98
2024-07-27,27.7,28.7,25.8,32.3,33.5,31.0,19.30,6.57,13.20,200,8.46,2.17,100,100,100,25.6,24.9,26.3,4.75,2.02,200,19.30,0.00,1002.7,1006.7,999.4,995.9,999.8,992.6,10.25,4.70,89,99,84,2.17
2024-07-28,26.0,26.8,25.6,30.9,32.3,29.7,44.70,5.17,11.80,154,5.94,1.15,100,100,100,25.4,25.1,26.2,4.13,3.06,154,44.70,0.00,1006.2,1007.8,1005.1,999.3,1000.9,998.2,9.43,7.10,97,99,93,1.15
2024-07-29,26.0,27.7,24.6,30.3,32.1,28.6,29.00,5.24,13.00,128,12.02,2.27,100,100,99,24.8,24.2,25.4,4.37,3.19,128,29.00,0.00,1006.5,1007.8,1005.1,999.6,1000.9,998.3,10.08,7.10,93,98,84,2.27
2024-07-30,25.9,28.3,24.6,30.8,33.3,28.7,38.40,4.24,10.00,156,14.46,2.72,94,100,53,24.7,23.8,25.3,3.34,1.44,156,38.40,0.00,1006.3,1008.0,1005.1,999.4,1001.1,998.3,8.15,5.20,93,98,82,2.72
2024-07-31,26.7,28.8,24.6,31.6,34.5,29.1,17.30,5.59,13.70,200,17.65,3.30,74,100,18,25.1,24.3,25.8,3.98,2.02,200,17.30,0.00,1007.8,1009.8,1006.5,1001.0,1002.9,999.6,9.12,5.70,91,99,81,3.30
2024-08-01,27.9,30.6,25.6,33.2,37.5,30.4,8.50,5.33,12.90,203,22.87,4.49,38,100,5,25.6,24.7,26.6,3.99,1.80,203,8.50,0.00,1008.4,1009.7,1006.4,1001.5,1002.9,999.6,9.01,4.30,88,97,74,4.49
2024-08-02,28.3,30.1,26.8,34.1,36.6,32.4,4.10,4.96,10.90,206,23.57,4.58,26,59,5,26.0,25.4,26.6,3.54,1.49,206,4.10,0.00,1007.8,1009.0,1006.0,1000.9,1002.1,999.2,7.72,3.10,88,96,76,4.58
2024-08-03,28.7,31.3,27.0,35.3,38.7,33.5,0.40,4.11,9.80,226,25.59,5.07,15,36,0,26.3,25.9,26.7,2.65,1.06,226,0.40,0.00,1008.7,1010.2,1006.8,1001.9,1003.4,1000.0,6.20,2.60,87,96,75,5.07
2024-08-04,29.3,33.1,26.5,35.9,40.5,32.5,0.00,3.68,8.70,256,26.43,5.50,17,98,0,26.0,24.4,27.4,2.48,1.34,256,0.00,0.00,1008.1,1009.9,1005.9,1001.3,1003.0,999.1,5.80,2.60,84,97,61,5.50
2024-08-05,29.0,32.7,25.3,36.8,42.9,30.4,14.50,2.14,8.40,277,22.28,4.59,56,100,0,27.2,24.1,28.8,1.48,0.71,277,14.50,0.00,1006.2,1008.1,1004.1,999.4,1001.3,997.3,4.50,1.90,90,98,78,4.59
2024-08-06,28.3,31.2,25.7,35.3,39.8,32.1,4.70,2.62,7.60,86,21.64,4.35,59,100,0,26.1,25.2,27.2,1.40,0.42,86,4.70,0.00,1005.9,1007.5,1004.7,999.1,1000.7,997.8,4.04,1.60,88,97,78,4.35
2024-08-07,29.8,32.6,26.2,36.9,41.9,32.4,1.60,3.07,7.40,240,23.93,5.05,32,100,4,26.4,25.0,27.6,1.67,0.41,240,1.60,0.00,1006.6,1008.3,1005.1,999.9,1001.5,998.4,4.19,1.20,83,95,70,5.05
2024-08-08,29.5,32.0,27.9,35.6,38.4,33.8,1.60,4.92,11.10,238,24.20,5.08,67,100,1,26.3,25.2,27.5,3.54,2.42,238,1.60,0.00,1006.9,1008.6,1005.0,1000.1,1001.8,998.2,7.81,4.80,83,95,68,5.08
2024-08-09,29.4,31.9,27.9,34.9,38.8,33.1,0.00,4.95,11.30,230,26.09,5.50,62,100,7,25.9,25.3,26.4,4.15,2.77,230,0.00,0.00,1005.8,1007.4,1003.9,999.0,1000.6,997.1,9.06,5.50,82,92,69,5.50
2024-08-10,28.8,31.3,25.4,34.8,39.3,31.1,14.80,4.32,9.60,229,21.34,4.46,100,100,95,26.0,25.0,26.9,3.29,1.65,229,14.80,0.00,1004.3,1006.1,1002.4,997.5,999.2,995.6,7.42,3.20,85,99,75,4.46
2024-08-11,29.1,31.6,27.7,35.4,38.9,33.8,1.50,3.39,8.50,227,17.88,3.84,100,100,97,26.1,25.4,27.0,2.45,1.00,227,1.50,0.00,1003.4,1004.4,1001.6,996.6,997.6,994.9,5.95,2.20,84,92,72,3.84
2024-08-12,27.2,29.2,25.5,33.6,35.6,30.8,24.20,3.30,7.60,222,9.55,2.00,100,100,100,25.8,25.2,26.6,1.72,0.20,222,24.20,0.00,1004.3,1006.4,1002.9,997.5,999.6,996.1,4.53,1.60,92,99,81,2.00
2024-08-13,27.8,30.0,26.5,34.3,37.7,31.8,17.70,3.49,8.00,221,15.29,3.10,98,100,67,26.0,25.4,26.5,1.85,0.14,221,17.70,0.00,1006.2,1007.9,1004.5,999.4,1001.1,997.7,4.82,1.00,90,97,81,3.10
2024-08-14,27.8,29.9,26.0,34.3,37.1,32.5,3.00,3.76,8.90,236,17.98,3.57,100,100,100,25.9,25.4,26.4,1.93,0.50,236,3.00,0.00,1006.5,1008.6,1004.5,999.7,1001.7,997.7,4.72,1.50,90,99,78,3.57
2024-08-15,27.3,29.1,26.1,33.4,34.8,32.4,4.10,3.77,8.50,231,13.60,2.78,100,100,100,25.4,24.7,26.0,1.81,0.20,231,4.10,0.00,1005.2,1007.2,1003.4,998.3,1000.4,996.6,4.69,1.70,89,98,80,2.78
2024-08-16,26.7,29.0,24.6,32.1,34.5,29.6,15.10,4.70,11.00,214,17.12,3.27,98,100,61,24.9,24.3,25.5,2.77,0.92,214,15.10,0.00,1005.2,1006.9,1003.8,998.3,1000.0,997.0,6.40,2.20,90,99,80,3.27
2024-08-17,25.9,27.8,24.8,31.1,33.0,29.4,55.50,4.96,10.90,213,5.93,1.23,100,100,100,25.2,24.5,26.1,3.22,1.10,213,55.50,0.00,1006.9,1008.5,1005.6,1000.0,1001.6,998.8,8.06,4.40,96,99,90,1.23
2024-08-18,26.6,28.8,25.0,31.2,33.1,29.3,34.10,5.95,14.30,234,10.63,2.12,100,100,100,25.4,24.8,26.3,4.52,1.04,234,34.10,0.00,1006.3,1007.9,1003.7,999.5,1001.0,996.9,10.05,3.60,94,99,83,2.12
2024-08-19,26.4,28.0,25.5,31.2,33.3,29.5,48.30,5.86,12.00,235,9.34,1.87,100,100,100,25.5,25.0,26.1,4.40,2.48,235,48.30,0.00,1004.8,1006.7,1002.6,998.0,999.8,995.8,9.75,5.30,95,99,87,1.87
2024-08-20,26.0,27.3,25.2,30.6,31.7,29.9,39.40,6.24,12.30,239,5.18,1.06,100,100,100,25.4,24.9,26.2,4.68,3.62,239,39.40,0.00,1006.4,1009.7,1004.6,999.6,1002.8,997.7,10.30,8.60,96,99,91,1.06
2024-08-21,26.0,27.0,25.2,31.2,32.5,29.9,37.70,4.82,10.80,223,5.42,1.09,100,100,100,25.4,24.6,25.9,3.36,1.49,223,37.70,0.00,1009.7,1011.9,1008.2,1002.8,1005.0,1001.3,7.92,3.50,97,99,86,1.09
2024-08-22,27.5,29.0,26.4,33.6,35.7,31.9,6.50,3.42,9.00,219,14.40,2.87,100,100,93,25.8,24.6,26.8,2.33,0.82,219,6.50,0.00,1010.5,1011.9,1008.7,1003.6,1005.1,1001.9,5.87,1.80,91,95,86,2.87
2024-08-23,27.9,30.1,26.3,34.1,35.6,32.3,1.20,3.06,6.50,231,11.64,2.57,100,100,98,25.6,24.5,26.4,1.92,0.45,231,1.20,0.00,1010.7,1012.5,1009.0,1003.9,1005.7,1002.2,4.47,1.50,88,96,72,2.57
2024-08-24,28.3,31.6,26.5,34.9,40.1,32.7,1.90,2.70,6.90,234,20.91,4.29,76,100,0,26.0,25.5,26.5,1.82,0.85,234,1.90,0.00,1009.7,1011.5,1008.0,1002.9,1004.7,1001.2,4.54,1.90,88,97,72,4.29
2024-08-25,28.3,32.0,25.8,34.9,39.7,32.2,0.60,2.69,6.90,240,21.39,4.43,54,100,0,25.5,24.1,26.1,1.43,0.32,240,0.60,0.00,1008.3,1010.0,1006.4,1001.5,1003.2,999.6,3.92,1.20,86,97,63,4.43
2024-08-26,28.3,31.6,25.6,34.7,39.4,31.6,1.00,2.78,6.40,242,22.85,4.73,36,100,0,25.2,24.2,26.0,1.62,0.73,242,1.00,0.00,1007.2,1008.9,1005.5,1000.3,1002.1,998.7,4.20,1.30,84,98,67,4.73
2024-08-27,29.1,32.0,26.8,35.5,39.1,32.9,0.20,3.21,8.10,250,22.68,4.76,53,100,0,25.8,24.6,26.6,2.11,1.20,250,0.20,0.00,1005.9,1007.7,1004.0,999.1,1000.9,997.3,5.03,2.40,83,95,65,4.76
2024-08-28,29.2,33.3,26.6,36.2,41.6,32.9,5.00,3.16,7.80,291,20.85,4.40,97,100,83,26.6,25.1,27.5,1.97,0.45,291,5.00,0.00,1003.9,1005.2,1002.2,997.1,998.4,995.4,5.12,1.80,86,97,69,4.40
2024-08-29,27.5,30.4,25.1,33.8,38.3,30.3,11.50,3.05,6.80,54,19.26,3.90,78,100,11,25.7,24.7,26.7,1.90,0.71,54,11.50,0.00,1005.0,1006.8,1003.7,998.1,999.9,996.8,5.03,1.90,90,99,77,3.90
2024-08-30,27.7,29.9,25.7,33.7,37.7,30.8,1.40,4.59,10.70,90,21.15,4.15,54,100,5,25.8,25.0,26.8,2.95,0.73,90,1.40,0.00,1007.1,1009.3,1005.5,1000.3,1002.5,998.6,6.91,4.40,90,99,81,4.15
2024-08-31,27.2,29.4,26.1,32.5,34.2,30.7,15.60,6.08,13.50,88,13.55,2.62,91,100,41,25.6,24.9,26.2,3.58,1.58,88,15.60,0.00,1008.6,1009.9,1007.5,1001.8,1003.0,1000.6,8.14,4.20,91,97,81,2.62
2024-09-01,28.3,31.1,25.7,35.3,39.1,32.0,3.70,2.47,5.90,108,20.76,4.22,81,100,24,26.2,25.3,26.8,1.46,0.86,108,3.70,0.00,1008.5,1010.5,1006.8,1001.7,1003.7,1000.0,3.77,1.40,89,98,74,4.22
2024-09-02,28.4,31.8,25.1,35.7,41.4,30.7,5.40,1.84,5.90,342,21.42,4.49,80,100,11,26.2,24.5,27.6,1.04,0.14,342,5.40,0.00,1008.1,1009.6,1005.8,1001.3,1002.8,999.0,3.56,1.40,88,99,77,4.49
2024-09-03,27.7,31.8,24.0,33.9,40.7,28.6,17.00,3.01,7.50,35,24.15,4.96,90,100,27,24.9,23.0,27.0,1.64,0.22,35,17.00,0.00,1006.7,1008.7,1004.1,999.9,1001.8,997.4,4.74,1.30,85,99,71,4.96
2024-09-04,28.0,31.6,25.0,33.9,38.3,30.2,4.50,3.10,8.00,26,21.84,4.60,99,100,90,24.8,23.3,25.9,1.86,0.51,26,4.50,0.00,1003.0,1006.4,1000.0,996.2,999.5,993.3,4.85,1.90,84,98,64,4.60
2024-09-05,27.3,31.4,24.5,30.6,33.8,25.5,16.40,10.43,22.60,51,16.84,3.71,98,100,80,24.6,23.5,25.4,6.28,1.48,51,16.40,0.00,999.8,1001.2,998.3,993.0,994.4,991.5,14.14,3.70,86,98,63,3.71
2024-09-06,25.7,27.4,24.7,27.6,29.8,25.0,60.00,11.11,23.20,89,5.96,1.22,98,100,63,24.9,24.1,25.7,9.09,7.21,89,60.00,0.00,1001.5,1005.9,998.5,994.7,999.1,991.7,19.63,15.40,96,98,86,1.22
2024-09-07,27.0,29.8,25.1,31.2,34.9,29.0,20.80,7.76,17.00,113,16.52,3.26,100,100,95,25.3,24.3,26.3,5.49,1.49,113,20.80,0.00,1007.3,1010.6,1004.9,1000.4,1003.7,998.1,12.26,5.20,91,98,81,3.26
2024-09-08,26.9,28.6,25.2,32.3,35.0,30.6,6.30,4.14,11.50,96,14.44,2.84,100,100,100,25.2,24.6,26.5,2.82,1.33,96,6.30,0.00,1008.9,1010.5,1007.3,1002.1,1003.7,1000.5,6.69,4.20,91,98,81,2.84
2024-09-09,26.2,28.1,25.0,31.6,33.5,29.9,26.10,3.52,8.40,86,13.72,2.65,94,100,65,24.6,24.1,25.8,2.24,1.10,86,26.10,0.00,1007.9,1009.1,1005.8,1001.0,1002.2,999.0,5.56,2.40,91,96,80,2.65
